YEAR,PLAYERID,NAMElast,NAMEfirst,TEAM,LG,AVG,OBP,SLG,EXP,PAYR,MLAVG,MLOBP,MLSLG,AVGcumLag1,OBPcumLag1,SLGcumLag1,G,YRINDEX
1983,cruzto02,Cruz,Todd,SEA->BAL,AL->AL,0.199,0.241,0.311,4,321,0.266,0.33,0.398,0.23,0.253,0.346,146,25
1997,damonjo01,Damon,Johnny,KCA,AL,0.275,0.338,0.386,3,617,0.272,0.342,0.428,0.274,0.316,0.387,146,39
1963,davisto02,Davis,Tommy,LAN,NL,0.326,0.359,0.457,4,453,0.255,0.319,0.389,0.308,0.341,0.471,146,5
1970,daviswi02,Davis,Willie,LAN,NL,0.305,0.335,0.438,11,541,0.264,0.337,0.404,0.27,0.305,0.399,146,12
1975,duffyfr01,Duffy,Frank,CLE,AL,0.243,0.283,0.303,5,317,0.262,0.333,0.383,0.241,0.288,0.334,146,17
1990,dunstsh01,Dunston,Shawon,CHN,NL,0.262,0.283,0.426,6,346,0.263,0.33,0.394,0.256,0.287,0.385,146,32
1989,dykstle01,Dykstra,Lenny,NYN->PHI,NL->NL,0.237,0.318,0.356,5,438,0.259,0.325,0.384,0.279,0.348,0.413,146,31
1986,easlemi01,Easler,Mike,NYA,AL,0.302,0.362,0.449,10,369,0.262,0.331,0.404,0.293,0.349,0.463,146,28
1976,evansdw01,Evans,Dwight,BOS,AL,0.242,0.324,0.431,5,526,0.26,0.325,0.369,0.264,0.338,0.423,146,18
1989,evansdw01,Evans,Dwight,BOS,AL,0.285,0.397,0.463,18,526,0.259,0.325,0.384,0.272,0.368,0.478,146,31
1987,fernato01,Fernandez,Tony,TOR,AL,0.322,0.379,0.426,4,545,0.268,0.337,0.425,0.295,0.335,0.401,146,29
2002,floydcl01,Floyd,Cliff,FLO->MON->BOS,NL->NL->AL,0.288,0.388,0.533,9,403,0.266,0.337,0.426,0.284,0.355,0.486,146,44
1984,fostege01,Foster,George,NYN,NL,0.269,0.311,0.443,14,488,0.265,0.328,0.393,0.278,0.344,0.488,146,26
1991,francju01,Franco,Julio,TEX,AL,0.341,0.408,0.474,9,482,0.26,0.329,0.394,0.297,0.354,0.403,146,33
1998,frymatr01,Fryman,Travis,CLE,AL,0.287,0.34,0.504,9,554,0.271,0.341,0.43,0.274,0.334,0.444,146,40
2001,fullmbr01,Fullmer,Brad,TOR,AL,0.274,0.326,0.444,4,438,0.269,0.338,0.437,0.282,0.331,0.493,146,43
1992,gagnegr01,Gagne,Greg,MIN,AL,0.246,0.28,0.346,8,471,0.261,0.328,0.386,0.25,0.294,0.391,146,34
1985,garcida01,Garcia,Damaso,TOR,AL,0.282,0.302,0.377,7,410,0.262,0.329,0.4,0.289,0.314,0.374,146,27
1996,gonzalu01,Gonzalez,Luis,CHN,NL,0.271,0.354,0.443,6,591,0.276,0.347,0.438,0.27,0.338,0.433,146,38
2000,grissma02,Grissom,Marquis,MIL,NL,0.244,0.288,0.351,12,549,0.276,0.351,0.448,0.277,0.327,0.41,146,42
1999,hamilda02,Hamilton,Darryl,COL->NYN,NL->NL,0.315,0.386,0.422,11,394,0.277,0.351,0.445,0.291,0.358,0.384,146,41
1978,hargrmi01,Hargrove,Mike,TEX,AL,0.251,0.388,0.346,5,554,0.262,0.329,0.387,0.303,0.403,0.425,146,20
1974,hebneri01,Hebner,Richie,PIT,NL,0.291,0.363,0.449,6,410,0.261,0.329,0.377,0.286,0.359,0.471,146,16
1973,helmsto01,Helms,Tommy,HOU,NL,0.287,0.325,0.368,8,440,0.262,0.331,0.387,0.267,0.296,0.34,146,15
1990,herrto01,Herr,Tom,PHI->NYN,NL->NL,0.261,0.324,0.347,11,504,0.263,0.33,0.394,0.275,0.35,0.354,146,32
1966,hershmi01,Hershberger,Mike,KC1,AL,0.253,0.313,0.34,6,359,0.257,0.32,0.392,0.252,0.315,0.325,146,8
2001,hidalri01,Hidalgo,Richard,HOU,NL,0.275,0.356,0.455,5,449,0.269,0.338,0.437,0.284,0.363,0.532,146,43
1997,higgibo02,Higginson,Bobby,DET,AL,0.299,0.379,0.52,3,562,0.272,0.342,0.428,0.274,0.367,0.488,146,39
1979,hobsobu01,Hobson,Butch,BOS,AL,0.261,0.298,0.496,4,396,0.27,0.335,0.406,0.253,0.299,0.438,146,21
1966,hortowi01,Horton,Willie,DET,AL,0.262,0.321,0.481,3,473,0.257,0.32,0.392,0.263,0.33,0.465,146,8
1966,howarfr01,Howard,Frank,WS2,AL,0.278,0.348,0.442,7,523,0.257,0.32,0.392,0.273,0.333,0.493,146,8
1977,jacksre01,Jackson,Reggie,NYA,AL,0.286,0.375,0.55,11,543,0.268,0.334,0.409,0.267,0.358,0.503,146,19
2003,jimenda01,Jimenez,D'Angelo,CHA->CIN,AL->NL,0.273,0.349,0.415,3,534,0.269,0.339,0.432,0.266,0.344,0.359,146,45
1998,justida01,Justice,David,CLE,AL,0.28,0.363,0.476,10,471,0.271,0.341,0.43,0.283,0.38,0.513,146,40
2000,justida01,Justice,David,CLE->NYA,AL->AL,0.286,0.377,0.584,12,471,0.276,0.351,0.448,0.283,0.382,0.505,146,42
1964,kalinal01,Kaline,Al,DET,AL,0.293,0.383,0.469,6,524,0.261,0.324,0.396,0.309,0.382,0.511,146,6
1960,kirklwi01,Kirkland,Willie,SFN,NL,0.252,0.315,0.454,2,425,0.265,0.335,0.407,0.272,0.335,0.475,146,2
1961,kirklwi01,Kirkland,Willie,CLE,AL,0.259,0.318,0.474,3,425,0.268,0.34,0.418,0.262,0.324,0.464,146,3
2001,kleskry01,Klesko,Ryan,SDN,NL,0.286,0.384,0.539,8,507,0.269,0.338,0.437,0.282,0.367,0.524,146,43
2002,kleskry01,Klesko,Ryan,SDN,NL,0.3,0.388,0.537,9,507,0.266,0.337,0.426,0.282,0.369,0.526,146,44
1966,kraneed01,Kranepool,Ed,NYN,NL,0.254,0.316,0.399,4,351,0.257,0.32,0.392,0.244,0.295,0.36,146,8
1987,lemonch01,Lemon,Chet,DET,AL,0.277,0.376,0.481,12,521,0.268,0.337,0.425,0.277,0.356,0.451,146,29
2001,lowelmi01,Lowell,Mike,FLO,NL,0.283,0.34,0.448,3,577,0.269,0.338,0.437,0.264,0.333,0.45,146,43
1960,lumpeje01,Lumpe,Jerry,KC1,AL,0.272,0.326,0.357,2,549,0.265,0.335,0.407,0.241,0.313,0.308,146,2
1976,maddoga01,Maddox,Garry,PHI,NL,0.33,0.377,0.456,5,450,0.26,0.325,0.369,0.288,0.329,0.426,146,18
1968,mayle01,May,Lee,CIN,NL,0.29,0.337,0.469,3,483,0.246,0.31,0.356,0.273,0.309,0.431,146,10
1975,mayle01,May,Lee,BAL,AL,0.262,0.308,0.424,10,483,0.262,0.333,0.383,0.274,0.32,0.483,146,17
2001,mcgrifr01,McGriff,Fred,TBA->CHN,AL->NL,0.306,0.386,0.544,15,565,0.269,0.338,0.437,0.286,0.381,0.512,146,43
2002,mcgrifr01,McGriff,Fred,CHN,NL,0.273,0.353,0.505,16,565,0.266,0.337,0.426,0.287,0.381,0.514,146,44
1967,mcmulke01,McMullen,Ken,WS2,AL,0.245,0.301,0.377,5,380,0.251,0.317,0.373,0.245,0.302,0.372,146,9
1971,menkede01,Menke,Denis,HOU,NL,0.246,0.328,0.32,10,452,0.259,0.328,0.382,0.258,0.346,0.387,146,13
1980,meyerda01,Meyer,Dan,SEA,AL,0.275,0.314,0.407,6,363,0.269,0.332,0.396,0.254,0.295,0.389,146,22
1983,milneed01,Milner,Eddie,CIN,NL,0.261,0.35,0.384,2,385,0.266,0.33,0.398,0.265,0.336,0.376,146,25
2002,mondera01,Mondesi,Raul,TOR->NYA,AL->AL,0.232,0.308,0.432,10,518,0.266,0.337,0.426,0.282,0.335,0.499,146,44
1973,montawi01,Montanez,Willie,PHI,NL,0.263,0.324,0.37,3,533,0.262,0.331,0.387,0.251,0.322,0.435,146,15
1975,morgajo02,Morgan,Joe,CIN,NL,0.327,0.466,0.508,12,537,0.262,0.333,0.383,0.273,0.389,0.422,146,17
1971,murcebo01,Murcer,Bobby,NYA,AL,0.331,0.427,0.543,4,481,0.259,0.328,0.382,0.25,0.328,0.423,146,13
1978,murcebo01,Murcer,Bobby,CHN,NL,0.281,0.376,0.403,11,481,0.262,0.329,0.387,0.28,0.36,0.453,146,20
1978,officro01,Office,Rowland,ATL,NL,0.25,0.297,0.354,5,264,0.262,0.329,0.387,0.265,0.316,0.346,146,20
1997,oleartr01,O'Leary,Troy,BOS,AL,0.309,0.358,0.479,4,441,0.272,0.342,0.428,0.281,0.34,0.449,146,39
1967,olivato01,Oliva,Tony,MIN,AL,0.289,0.347,0.463,4,528,0.251,0.317,0.373,0.318,0.365,0.518,146,9
1974,otisam01,Otis,Amos,KCA,AL,0.284,0.348,0.438,7,482,0.261,0.329,0.377,0.287,0.348,0.428,146,16
1991,phillto02,Phillips,Tony,DET,AL,0.284,0.371,0.438,10,502,0.26,0.329,0.394,0.251,0.343,0.35,146,33
1971,pinsova01,Pinson,Vada,CLE,AL,0.263,0.295,0.376,13,603,0.259,0.328,0.382,0.294,0.336,0.466,146,13
1990,puckeki01,Puckett,Kirby,MIN,AL,0.298,0.365,0.446,7,651,0.263,0.33,0.394,0.323,0.357,0.469,146,32
1996,reedjo01,Reed,Jody,SDN,NL,0.244,0.325,0.297,9,516,0.276,0.347,0.438,0.276,0.355,0.361,146,38
1983,remyje01,Remy,Jerry,BOS,AL,0.275,0.32,0.319,9,485,0.266,0.33,0.398,0.276,0.329,0.331,146,25
1979,reynocr01,Reynolds,Craig,HOU,NL,0.265,0.292,0.333,5,316,0.27,0.335,0.406,0.269,0.306,0.346,146,21
1963,robinfl01,Robinson,Floyd,CHA,AL,0.283,0.361,0.419,3,468,0.255,0.319,0.389,0.31,0.388,0.463,146,5
1963,schilch01,Schilling,Chuck,BOS,AL,0.234,0.291,0.319,3,432,0.255,0.319,0.389,0.247,0.319,0.327,146,5
1971,scottge02,Scott,George,BOS,AL,0.263,0.317,0.441,6,589,0.259,0.328,0.382,0.259,0.33,0.409,146,13
1965,skowrbi01,Skowron,Bill,CHA,AL,0.274,0.316,0.424,7,440,0.255,0.322,0.389,0.277,0.325,0.465,146,7
1997,sorrepa01,Sorrento,Paul,SEA,AL,0.269,0.345,0.514,8,389,0.272,0.342,0.428,0.263,0.343,0.463,146,39
1999,stairma01,Stairs,Matt,OAK,AL,0.258,0.366,0.533,5,405,0.277,0.351,0.445,0.288,0.368,0.521,146,41
1988,tartada01,Tartabull,Danny,KCA,AL,0.274,0.369,0.515,4,449,0.259,0.324,0.387,0.293,0.372,0.52,146,30
1960,tayloto02,Taylor,Tony,CHN->PHI,NL->NL,0.284,0.331,0.377,2,437,0.265,0.335,0.407,0.28,0.331,0.393,146,2
1997,thomafr04,Thomas,Frank,CHA,AL,0.347,0.456,0.611,8,565,0.272,0.342,0.428,0.327,0.452,0.599,146,39
1999,thomeji01,Thome,Jim,CLE,AL,0.277,0.426,0.54,9,503,0.277,0.351,0.445,0.289,0.409,0.549,146,41
1991,thondi01,Thon,Dickie,PHI,NL,0.252,0.283,0.351,13,323,0.26,0.329,0.394,0.267,0.323,0.382,146,33
1980,trammal01,Trammell,Alan,DET,AL,0.3,0.376,0.404,3,487,0.269,0.332,0.396,0.268,0.331,0.341,146,22
1990,trammal01,Trammell,Alan,DET,AL,0.304,0.377,0.449,13,487,0.263,0.33,0.394,0.286,0.353,0.417,146,32
1976,unserde01,Unser,Del,NYN->MON,NL->NL,0.228,0.269,0.355,9,383,0.26,0.325,0.369,0.264,0.324,0.354,146,18
1979,valenel01,Valentine,Ellis,MON,NL,0.276,0.303,0.454,4,376,0.27,0.335,0.406,0.29,0.334,0.48,146,21
1961,virdobi01,Virdon,Bill,PIT,NL,0.26,0.313,0.369,3,501,0.268,0.34,0.418,0.259,0.327,0.377,146,3
1993,whitede03,White,Devon,TOR,AL,0.273,0.341,0.438,8,501,0.27,0.338,0.413,0.254,0.305,0.401,146,35
1996,whitede03,White,Devon,FLO,NL,0.274,0.325,0.455,11,501,0.276,0.347,0.438,0.26,0.313,0.413,146,38
1983,whitefr01,White,Frank,KCA,AL,0.26,0.283,0.406,11,465,0.266,0.33,0.398,0.258,0.291,0.371,146,25
2003,wilkebr01,Wilkerson,Brad,MON,NL,0.268,0.38,0.464,3,504,0.269,0.339,0.432,0.255,0.358,0.442,146,45
2001,willibe02,Williams,Bernie,NYA,AL,0.307,0.395,0.522,11,574,0.269,0.338,0.437,0.304,0.389,0.496,146,43
2000,willige02,Williams,Gerald,TBA,AL,0.274,0.312,0.427,8,272,0.276,0.351,0.448,0.263,0.309,0.426,146,42
1992,willima04,Williams,Matt,SFN,NL,0.227,0.286,0.384,6,446,0.261,0.328,0.386,0.245,0.289,0.461,146,34
1979,willsbu01,Wills,Bump,TEX,AL,0.273,0.34,0.35,3,564,0.27,0.335,0.406,0.269,0.346,0.379,146,21
1980,willsbu01,Wills,Bump,TEX,AL,0.263,0.322,0.36,4,564,0.269,0.332,0.396,0.27,0.344,0.369,146,22
1997,wilsoda01,Wilson,Dan,SEA,AL,0.27,0.326,0.423,5,375,0.272,0.342,0.428,0.266,0.313,0.394,146,39
1987,wilsowi02,Wilson,Willie,KCA,AL,0.279,0.32,0.377,10,485,0.268,0.337,0.425,0.297,0.335,0.391,146,29
2000,womacto01,Womack,Tony,ARI,NL,0.271,0.307,0.384,5,546,0.276,0.351,0.448,0.278,0.327,0.365,146,42
1980,wynegbu01,Wynegar,Butch,MIN,AL,0.255,0.339,0.335,5,385,0.269,0.332,0.396,0.256,0.344,0.35,146,22
1989,youngge02,Young,Gerald,HOU,NL,0.233,0.326,0.276,3,258,0.259,0.325,0.384,0.278,0.348,0.342,146,31
1980,youngjo02,Youngblood,Joel,NYN,NL,0.276,0.34,0.381,5,290,0.269,0.332,0.396,0.259,0.32,0.404,146,22
2002,youngke01,Young,Kevin,PIT,NL,0.246,0.322,0.408,10,395,0.266,0.337,0.426,0.262,0.324,0.445,146,44
1969,aaronha01,Aaron,Hank,ATL,NL,0.3,0.396,0.607,11,598,0.258,0.332,0.387,0.313,0.377,0.569,147,11
1966,alleyge01,Alley,Gene,PIT,NL,0.299,0.334,0.418,4,389,0.257,0.32,0.392,0.238,0.294,0.333,147,8
1990,alomaro01,Alomar,Roberto,SDN,NL,0.287,0.34,0.381,3,603,0.263,0.33,0.394,0.282,0.338,0.378,147,32
1998,alomaro01,Alomar,Roberto,BAL,AL,0.282,0.347,0.418,11,603,0.271,0.341,0.43,0.304,0.372,0.44,147,40
1962,altmage01,Altman,George,CHN,NL,0.318,0.393,0.511,4,378,0.268,0.337,0.412,0.274,0.333,0.474,147,4
1968,andremi01,Andrews,Mike,BOS,AL,0.271,0.368,0.354,2,516,0.246,0.31,0.356,0.26,0.341,0.346,147,10
1998,baergca01,Baerga,Carlos,NYN,NL,0.266,0.303,0.364,9,438,0.271,0.341,0.43,0.296,0.335,0.438,147,40
1998,bagweje01,Bagwell,Jeff,HOU,NL,0.304,0.424,0.557,8,665,0.271,0.341,0.43,0.304,0.409,0.536,147,40
1984,baineha01,Baines,Harold,CHA,AL,0.304,0.361,0.541,5,504,0.265,0.328,0.393,0.272,0.315,0.447,147,26
1982,bakerdu01,Baker,Dusty,LAN,NL,0.3,0.361,0.458,12,500,0.266,0.329,0.397,0.28,0.344,0.44,147,24
1963,batteea01,Battey,Earl,MIN,AL,0.285,0.369,0.476,5,414,0.255,0.319,0.389,0.281,0.355,0.427,147,5
1972,benchjo01,Bench,Johnny,CIN,NL,0.27,0.379,0.541,6,509,0.253,0.321,0.37,0.271,0.323,0.476,147,14
1966,berryke01,Berry,Ken,CHA,AL,0.271,0.316,0.379,2,407,0.257,0.32,0.392,0.229,0.282,0.355,147,8
1967,berryke01,Berry,Ken,CHA,AL,0.241,0.31,0.33,3,407,0.251,0.317,0.373,0.248,0.297,0.366,147,9
1987,boggswa01,Boggs,Wade,BOS,AL,0.363,0.461,0.588,6,595,0.268,0.337,0.425,0.352,0.435,0.463,147,29
1978,bostoly01,Bostock,Lyman,CAL,AL,0.296,0.362,0.379,4,551,0.262,0.329,0.387,0.318,0.366,0.446,147,20
1979,bowala01,Bowa,Larry,PHI,NL,0.241,0.316,0.314,10,560,0.27,0.335,0.406,0.265,0.297,0.324,147,21
1980,bowala01,Bowa,Larry,PHI,NL,0.267,0.3,0.322,11,560,0.269,0.332,0.396,0.262,0.299,0.323,147,22
1983,bowala01,Bowa,Larry,CHN,NL,0.267,0.312,0.339,14,560,0.266,0.33,0.398,0.263,0.301,0.322,147,25
1964,boyercl02,Boyer,Clete,NYA,AL,0.218,0.269,0.304,6,470,0.261,0.324,0.396,0.245,0.302,0.371,147,6
1962,brutobi01,Bruton,Bill,DET,AL,0.278,0.346,0.43,4,565,0.268,0.337,0.412,0.277,0.331,0.404,147,4
1970,callijo01,Callison,Johnny,CHN,NL,0.264,0.348,0.44,12,488,0.264,0.337,0.404,0.269,0.336,0.454,147,12
2003,camermi01,Cameron,Mike,SEA,AL,0.253,0.344,0.431,7,581,0.269,0.339,0.432,0.249,0.343,0.435,147,45
1967,campabe01,Campaneris,Bert,KC1,AL,0.248,0.297,0.331,4,496,0.251,0.317,0.373,0.266,0.313,0.38,147,9
1970,campabe01,Campaneris,Bert,OAK,AL,0.279,0.321,0.448,7,496,0.264,0.337,0.404,0.264,0.312,0.354,147,12
2003,caseyse01,Casey,Sean,CIN,NL,0.291,0.35,0.408,6,558,0.269,0.339,0.432,0.302,0.373,0.467,147,45
1963,cashno01,Cash,Norm,DET,AL,0.27,0.386,0.471,5,493,0.255,0.319,0.389,0.295,0.423,0.554,147,5
2003,castivi02,Castilla,Vinny,ATL,NL,0.277,0.31,0.461,11,545,0.269,0.339,0.432,0.282,0.324,0.487,147,45
1968,caterda01,Cater,Danny,OAK,AL,0.29,0.336,0.393,5,397,0.246,0.31,0.356,0.275,0.318,0.373,147,10
1980,ceronri01,Cerone,Rick,NYA,AL,0.277,0.321,0.432,4,279,0.269,0.332,0.396,0.228,0.283,0.324,147,22
1972,clarkho01,Clarke,Horace,NYA,AL,0.241,0.315,0.302,8,521,0.253,0.321,0.37,0.259,0.307,0.319,147,14
1967,clemero01,Clemente,Roberto,PIT,NL,0.357,0.4,0.554,9,578,0.251,0.317,0.373,0.323,0.365,0.481,147,9
1982,conceda01,Concepcion,Dave,CIN,NL,0.287,0.337,0.371,13,503,0.266,0.329,0.397,0.271,0.325,0.372,147,24
1996,curtich01,Curtis,Chad,DET->LAN,AL->NL,0.252,0.341,0.377,5,462,0.276,0.347,0.438,0.268,0.344,0.395,147,38
1993,daultda01,Daulton,Darren,PHI,NL,0.257,0.392,0.482,9,333,0.27,0.338,0.413,0.233,0.34,0.397,147,35
1963,davenji01,Davenport,Jim,SFN,NL,0.252,0.297,0.333,5,366,0.255,0.319,0.389,0.272,0.328,0.402,147,5
1969,davisto02,Davis,Tommy,SE1->HOU,AL->NL,0.266,0.318,0.37,10,453,0.258,0.332,0.387,0.3,0.333,0.43,147,11
1990,dawsoan01,Dawson,Andre,CHN,NL,0.31,0.358,0.535,15,512,0.263,0.33,0.394,0.281,0.326,0.486,147,32
1984,doranbi02,Doran,Bill,HOU,NL,0.261,0.341,0.356,3,491,0.265,0.328,0.393,0.272,0.362,0.356,147,26
2003,finlest01,Finley,Steve,ARI,NL,0.287,0.363,0.5,15,584,0.269,0.339,0.432,0.275,0.335,0.443,147,45
1964,fregoji01,Fregosi,Jim,LAA,AL,0.277,0.369,0.463,3,431,0.261,0.324,0.396,0.286,0.33,0.412,147,6
2000,goodwto01,Goodwin,Tom,COL->LAN,NL->NL,0.263,0.346,0.352,9,326,0.276,0.351,0.448,0.274,0.338,0.338,147,42
1991,greenmi01,Greenwell,Mike,BOS,AL,0.3,0.35,0.419,6,469,0.26,0.329,0.394,0.313,0.385,0.49,147,33
1999,greerru01,Greer,Rusty,TEX,AL,0.3,0.405,0.493,6,490,0.277,0.351,0.445,0.31,0.391,0.489,147,41
2001,gutieri01,Gutierrez,Ricky,CHN,NL,0.29,0.345,0.402,9,340,0.269,0.338,0.437,0.263,0.342,0.345,147,43
1993,harpebr01,Harper,Brian,MIN,AL,0.304,0.347,0.425,11,259,0.27,0.338,0.413,0.295,0.326,0.421,147,35
1973,harpeto01,Harper,Tommy,BOS,AL,0.281,0.351,0.422,11,506,0.262,0.331,0.387,0.256,0.339,0.383,147,15
2003,hattesc01,Hatteberg,Scott,OAK,AL,0.253,0.342,0.383,7,416,0.269,0.339,0.432,0.271,0.361,0.419,147,45
1999,hernajo01,Hernandez,Jose,CHN->ATL,NL->NL,0.266,0.339,0.425,8,356,0.277,0.351,0.445,0.246,0.294,0.424,147,41
2001,higgibo02,Higginson,Bobby,DET,AL,0.277,0.367,0.445,7,562,0.269,0.338,0.437,0.281,0.367,0.489,147,43
1978,hobsobu01,Hobson,Butch,BOS,AL,0.25,0.312,0.408,3,396,0.262,0.329,0.387,0.255,0.291,0.456,147,20
1989,jacobbr01,Jacoby,Brook,CLE,AL,0.272,0.348,0.416,6,557,0.259,0.325,0.384,0.273,0.335,0.422,147,31
1980,johnsla02,Johnson,Lamar,CHA,AL,0.277,0.331,0.409,6,360,0.269,0.332,0.396,0.297,0.346,0.434,147,22
1993,johnsla03,Johnson,Lance,CHA,AL,0.311,0.354,0.396,7,412,0.27,0.338,0.413,0.273,0.313,0.346,147,35
1968,jonescl01,Jones,Cleon,NYN,NL,0.297,0.341,0.452,4,392,0.246,0.31,0.356,0.251,0.29,0.339,147,10
1960,kalinal01,Kaline,Al,DET,AL,0.278,0.354,0.426,2,524,0.265,0.335,0.407,0.327,0.41,0.53,147,2
2004,kendaja01,Kendall,Jason,PIT,NL,0.319,0.399,0.39,9,586,0.272,0.342,0.439,0.304,0.385,0.422,147,46
1971,killeha01,Killebrew,Harmon,MIN,AL,0.254,0.386,0.464,13,562,0.259,0.328,0.382,0.265,0.386,0.543,147,13
1960,kubekto01,Kubek,Tony,NYA,AL,0.273,0.312,0.401,2,482,0.265,0.335,0.407,0.279,0.313,0.391,147,2
1985,landrke01,Landreaux,Ken,LAN,NL,0.268,0.311,0.405,9,406,0.262,0.329,0.4,0.272,0.322,0.407,147,27
1985,lawva01,Law,Vance,MON,NL,0.266,0.369,0.405,6,387,0.262,0.329,0.4,0.25,0.309,0.366,147,27
1980,lemonch01,Lemon,Chet,CHA,AL,0.292,0.388,0.442,5,521,0.269,0.332,0.396,0.284,0.353,0.446,147,22
1963,lillibo01,Lillis,Bob,HOU,NL,0.198,0.229,0.237,4,297,0.255,0.319,0.389,0.239,0.276,0.28,147,5
2003,loducpa01,Lo Duca,Paul,LAN,NL,0.273,0.335,0.377,5,425,0.269,0.339,0.432,0.29,0.343,0.448,147,45
1983,lopesda01,Lopes,Davey,OAK,AL,0.277,0.341,0.423,11,484,0.266,0.33,0.398,0.261,0.345,0.379,147,25
1979,lynnfr01,Lynn,Fred,BOS,AL,0.333,0.423,0.637,5,494,0.27,0.335,0.406,0.303,0.372,0.498,147,21
1984,matthga01,Matthews,Gary,CHN,NL,0.291,0.41,0.428,13,511,0.265,0.328,0.393,0.285,0.361,0.442,147,26
1971,mayle01,May,Lee,CIN,NL,0.278,0.332,0.532,6,483,0.259,0.328,0.382,0.273,0.319,0.48,147,13
1983,mcgeewi01,McGee,Willie,SLN,NL,0.286,0.314,0.374,2,453,0.266,0.33,0.398,0.296,0.318,0.391,147,25
1996,mclemma01,McLemore,Mark,TEX,AL,0.29,0.389,0.379,10,396,0.276,0.347,0.438,0.251,0.327,0.325,147,38
1966,mcmulke01,McMullen,Ken,WS2,AL,0.233,0.289,0.359,4,380,0.257,0.32,0.392,0.252,0.309,0.38,147,8
1988,mcreyke01,McReynolds,Kevin,NYN,NL,0.288,0.336,0.496,6,502,0.259,0.324,0.387,0.266,0.319,0.452,147,30
1990,mcreyke01,McReynolds,Kevin,NYN,NL,0.269,0.353,0.455,8,502,0.263,0.33,0.394,0.27,0.322,0.459,147,32
1967,minchdo01,Mincher,Don,CAL,AL,0.273,0.367,0.487,8,361,0.251,0.317,0.373,0.244,0.34,0.479,147,9
1972,montawi01,Montanez,Willie,PHI,NL,0.247,0.32,0.405,2,533,0.253,0.321,0.37,0.254,0.324,0.46,147,14
1979,montawi01,Montanez,Willie,NYN->TEX,NL->AL,0.256,0.297,0.372,9,533,0.27,0.335,0.406,0.279,0.333,0.417,147,21
1973,munsoth01,Munson,Thurman,NYA,AL,0.301,0.362,0.487,5,535,0.262,0.331,0.387,0.276,0.353,0.38,147,15
1975,murcebo01,Murcer,Bobby,SFN,NL,0.298,0.396,0.432,8,481,0.262,0.333,0.383,0.282,0.354,0.459,147,17
1976,murcebo01,Murcer,Bobby,SFN,NL,0.259,0.362,0.433,9,481,0.26,0.325,0.369,0.284,0.36,0.455,147,18
1974,oliveal01,Oliver,Al,PIT,NL,0.321,0.358,0.475,6,574,0.261,0.329,0.377,0.288,0.328,0.441,147,16
1971,otisam01,Otis,Amos,KCA,AL,0.301,0.345,0.443,4,482,0.259,0.328,0.382,0.263,0.331,0.385,147,13
1978,pagemi02,Page,Mitchell,OAK,AL,0.285,0.355,0.459,2,298,0.262,0.329,0.387,0.307,0.405,0.521,147,20
1984,parrila02,Parrish,Lance,DET,AL,0.237,0.287,0.443,7,432,0.265,0.328,0.393,0.267,0.319,0.471,147,26
1984,penato01,Pena,Tony,PIT,NL,0.286,0.333,0.425,4,412,0.265,0.328,0.393,0.301,0.332,0.428,147,26
1985,penato01,Pena,Tony,PIT,NL,0.249,0.284,0.361,5,412,0.262,0.329,0.4,0.296,0.332,0.427,147,27
1972,petrori01,Petrocelli,Rico,BOS,AL,0.24,0.339,0.363,8,511,0.253,0.321,0.37,0.255,0.335,0.45,147,14
2002,polanpl01,Polanco,Placido,SLN->PHI,NL->NL,0.288,0.33,0.403,5,425,0.266,0.337,0.426,0.299,0.335,0.384,147,44
1960,powervi01,Power,Vic,CLE,AL,0.288,0.313,0.395,2,515,0.265,0.335,0.407,0.289,0.334,0.412,147,2
1961,powervi01,Power,Vic,CLE,AL,0.268,0.309,0.369,3,515,0.268,0.34,0.418,0.289,0.323,0.403,147,3
1980,putnapa01,Putnam,Pat,TEX,AL,0.263,0.319,0.407,3,309,0.269,0.332,0.396,0.267,0.308,0.438,147,22
1999,ramirma02,Ramirez,Manny,CLE,AL,0.333,0.442,0.663,7,548,0.277,0.351,0.445,0.302,0.39,0.558,147,41
1977,randowi01,Randolph,Willie,NYA,AL,0.274,0.347,0.387,3,520,0.268,0.334,0.409,0.255,0.343,0.31,147,19
1980,rivermi01,Rivers,Mickey,TEX,AL,0.333,0.353,0.437,10,425,0.269,0.332,0.396,0.291,0.327,0.398,147,22
1992,roberbi01,Roberts,Bip,CIN,NL,0.323,0.393,0.432,6,384,0.261,0.328,0.386,0.291,0.358,0.387,147,34
1967,rojasco01,Rojas,Cookie,PHI,NL,0.259,0.297,0.33,6,424,0.251,0.317,0.373,0.279,0.327,0.352,147,9
1972,rudijo01,Rudi,Joe,OAK,AL,0.305,0.345,0.486,5,401,0.253,0.321,0.37,0.255,0.294,0.374,147,14
1987,schmimi01,Schmidt,Mike,PHI,NL,0.293,0.388,0.548,15,591,0.268,0.337,0.425,0.268,0.384,0.536,147,29
1985,schofdi02,Schofield,Dick,CAL,AL,0.219,0.287,0.331,3,344,0.262,0.329,0.4,0.194,0.268,0.28,147,27
2000,singlch01,Singleton,Chris,CHA,AL,0.254,0.301,0.382,2,466,0.276,0.351,0.448,0.3,0.328,0.49,147,42
1961,smithal04,Smith,Al,CHA,AL,0.278,0.348,0.506,3,484,0.268,0.34,0.418,0.279,0.345,0.426,147,3
